moduleCode,moduleName,examCode,examLink,year
PY3C01,COMPUTER SIMULATION I,PY3C01-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY3C01-2.PDF,2018
PY3P01,QUANTUM MECHANICS I,PY3P01-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY3P01-1.PDF,2018
PY3P02,ELECTROMAGNETIC INTERACTIONS I,X-PY3P02-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-PY3P02-1.PDF,2018
PY3P02,ELECTROMAGNETIC INTERACTIONS I,X-PY3P02-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-PY3P02-1.PDF,2018
PY3P03,CONDENSED MATTER I,PY3P03-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY3P03-1.PDF,2018
PY3P04,CONDENSED MATTER II,X-PY3P04-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-PY3P04-1.PDF,2018
PY3P04,CONDENSED MATTER II,X-PY3P04-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-PY3P04-1.PDF,2018
PY3P05,ATOMIC & NUCLEAR PHYSICS,PY3P05-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY3P05-1.PDF,2018
PY3P06,DYNAMICAL SYSTEMS,PY3P06-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY3P06-1.PDF,2018
PY3P07,EXPERIMENTAL TECHNIQUES,PY3P07-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY3P07-1.PDF,2018
PY4A03,PLANETARY AND SPACE SCIENCE,PY4A03-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY4A03-1.PDF,2018
PY4A05,COSMOLOGY,PY4A05-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY4A05-2.PDF,2018
PY4AP1,PROBLEM SOLVING PHYSICS,X-PY4PP1-3,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-PY4PP1-3.PDF,2018
PY4C01,COMPUTER SIMULATION III,PY4C01-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY4C01-1.PDF,2018
PY4N07,ADVANCED TOPICS FOR NANOSCIENCE,PY4N07-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY4N07-1.PDF,2018
PY4NP1,PRACTICAL IN NANOSCIENCE,PY4NP1-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY4NP1-2.PDF,2018
PY4P01,QUANTUM MECHANICS II,PY4P01-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY4P01-1.PDF,2018
PY4P02,HIGH ENERGY PHYSICS,PY4P02-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY4P02-1.PDF,2018
PY4P03,CONDENSED MATTER III,PY4P03-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY4P03-1.PDF,2018
PY4P04,NANOSCIENCE,PY4P04-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY4P04-1.PDF,2018
PY4P05,ELECTROMAGNETIC INTERACTIONS II,PY4P05-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY4P05-1.PDF,2018
PY4P06,MODERN OPTICS,PY4P06-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY4P06-1.PDF,2018
PY4P07,ADVANCED TOPICS IN PHYSICS,PY4P07-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY4P07-1.PDF,2018
PY4PP1,PROBLEM SOLVING PHYSICS,X-PY4PP1-3,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-PY4PP1-3.PDF,2018
PY4T01,CONDENSED MATTER THEORY,PY4T01-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY4T01-1.PDF,2018
PY4T02,ELECTRON AND PHOTON PHYSICS,PY4T02-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/PY/PY4T02-1.PDF,2018
PY4TP5,PROBLEM SOLVING PHYSICS,X-PY4PP1-3,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-PY4PP1-3.PDF,2018
RT1005,PHYSICS FOR RADIATION THERAPY PAPER 1,RT1005-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/RT/RT1005-1.PDF,2018
RT1005,PHYSICS FOR RADIATION THERAPY PAPER 2,RT1005-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/RT/RT1005-2.PDF,2018
RT2007,PHYSICS FOR RADIATION THERAPY,RT2007-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/RT/RT2007-1.PDF,2018
RT2015,PRINCIPLES AND PRACTICE OF CANCER CARE II,RT2015-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/RT/RT2015-1.PDF,2018
RT3004,RADIOBIOLOGY,RT3004-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/RT/RT3004-1.PDF,2018
RT3009,PRINCIPLES AND PRACTICE OF CANCER CARE III,RT3009-3,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/RT/RT3009-3%20Edited.pdf,2018
RT3012,PHYSICS FOR RADIATION THERAPY,RT3012-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/RT/RT3012-1.PDF,2018
RT4015,RADIOTHERAPY IN PRACTICE,RT4015-1,,2018
RUF100,RUSSIAN FOR BEGINNERS,X-RUF100-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-RUF100-1.PDF,2018
RUF104,RUSSIAN LANGUAGE 1,RUF104-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/RUF/RUF104-1.PDF,2018
RUF114,RUSSIAN FOR ACADEMIC PURPOSES 1,RUF114-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/RUF/RUF114-2.PDF,2018
RUF202,RUSSIAN LANGUAGE 2,X-RUF202-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-RUF202-1.PDF,2018
RUF207,RUSSIAN LANGUAGE 2,X-RUF202-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-RUF202-1.PDF,2018
RUF214,RUSSIAN FOR ACADEMIC PURPOSES 2,RUF214-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/RUF/RUF214-2.PDF,2018
RUF229,RUSSIAN LANGUAGE 2,X-RUF202-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-RUF202-1.PDF,2018
RUS101,RUSSIAN PRODUCTIVE SKILLS 1,X-RUS101-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-RUS101-1.PDF,2018
RUS101,RUSSIAN RECEPTIVE SKILLS 1,X-RUS101-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-RUS101-2.PDF,2018
RUS106,RUSSIAN PRODUCTIVE SKILLS 1,X-RUS101-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-RUS101-1.PDF,2018
RUS106,RUSSIAN RECEPTIVE SKILLS 1,X-RUS101-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-RUS101-2.PDF,2018
RUS201,RUSSIAN RECEPTIVE SKILLS 2,X-RUS201-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-RUS201-1.PDF,2018
RUS205,RUSSIAN RECEPTIVE SKILLS 2,X-RUS201-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-RUS201-1.PDF,2018
RUS207,RUSSIAN BUSINESS COMMUNICATION,RUS207-3,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/RUS/RUS207-3.PDF,2018
RUS211,RUSSIAN PRODUCTIVE SKILLS 2,RUS211-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/RUS/RUS211-1.PDF,2018
RUS225,RUSSIAN RECEPTIVE SKILLS 1,X-RUS101-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-RUS101-2.PDF,2018
RUS320,POLISH LANGUAGE,X-PLF104-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-PLF104-1.PDF,2018
RUS604,CONTEMPORARY RUSSIAN SOCIETY,RUS604-1,,2018
SL1004,SOCIAL PSYCHOLOGY AND LIFESPAN DEVELOPMENT,SL1004-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SL/SL1004-2.PDF,2018
SL1005,SPEECH AND HEARING,X-SL1005-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-SL1005-1.PDF,2018
SL1SPH,PHONETICS,SL1SPH-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SL/SL1SPH-1.PDF,2018
SL2006,COGNITIVE AND NEUROPSYCHOLOGY,SL2006-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SL/SL2006-2.PDF,2018
SL2007,ASSESSMENT SPEECH VOICE FLUENCY,SL2007-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SL/SL2007-1.PDF,2018
SL2008,ASSESSMENT LANGUAGE AND COMMUNICATION,SL2008-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SL/SL2008-1.PDF,2018
SL2009,LINGUISTICS,SL2009-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SL/SL2009-2.PDF,2018
SL3001,DISCOURSE ANALYSIS AND DEVELOPMENT,SL3001-3,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SL/SL3001-3.PDF,2018
SL3002,INTERVENTION SPEECH VOICE FLUENCY,SL3002-3,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SL/SL3002-3.PDF,2018
SL3003,INTERVENTION LANGUAGE AND COMMUNICATION,SL3003-3,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SL/SL3003-3.PDF,2018
SL3004,NEUROLOGY,X-SL3004-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-SL3004-1.PDF,2018
SL3004,PSYCHIATRY,X-SL3004-3,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-SL3004-3.PDF,2018
SL3007,PRINCIPLES AND METHODS OF EMPIRICAL RESEARCH,SL3007-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SL/SL3007-1.PDF,2018
SO2343,GENDER WORK AND FAMILY,SO2343-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO2343-2.PDF,2018
SO2350,POWER STATE AND SOCIAL MOVEMENTS,SO2350-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO2350-2.PDF,2018
SO2360,SOCIAL THEORY,SO2360-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO2360-2.PDF,2018
SO3230,GLOBALISATION AND DEVELOPMENT,SO3230-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO3230-2.PDF,2018
SO323C,GLOBALISATION AND DEVELOPMENT,SO323C-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO323C-1.PDF,2018
SO3240,RESEARCHING SOCIETY,SO3240-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO3240-2.PDF,2018
SO324C,RESEARCHING SOCIETY,SO324C-1,,2018
SO3250,RACE ETHNICITY AND IDENTITY,SO3250-2,,2018
SO325C,RACE ETHNICITY AND IDENTITY,SO325C-1,,2018
SO3270,SOCIAL STRATIFICATION AND INEQUALITIES,SO3270-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO3270-2.PDF,2018
SO327C,SOCIAL STRATIFICATION AND INEQUALITIES,SO327C-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO327C-1.PDF,2018
SO3280,COMPARATIVE SOCIOLOGY OF EUROPE,SO3280-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO3280-2.PDF,2018
SO328C,COMPARATIVE SOCIOLOGY OF EUROPE,SO328C-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO328C-1.PDF,2018
SO4253,CONFLICT STUDIES,SO4253-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO4253-2.PDF,2018
SO425C,CONFLICT STUDIES,SO425C-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO425C-1.PDF,2018
SO4293,SOCIAL NETWORKS AND DIGITAL LIVES,SO4293-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO4293-2.PDF,2018
SO4294,LABOUR MARKETS GENDER AND INSTITUTIONS,SO4294-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO4294-2.PDF,2018
SO4295,MIGRATION MOBILITIES AND INTEGRATION,SO4295-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO4295-2.PDF,2018
SO493C,SOCIAL NETWORKS AND DIGITAL LIVES,SO493C-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO493C-1.PDF,2018
SO494C,LABOUR MARKETS GENDER AND INSTITUTIONS,SO494C-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO494C-1.PDF,2018
SO495C,MIGRATION MOBILITIES AND INTEGRATION,SO495C-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SO/SO495C-1.PDF,2018
SP1005,INTRO TO SPANISH & SPANISH-AMERICAN    LITERATURE,SP1005-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP1005-1.PDF,2018
SP1015,INTRODUCTION TO MODERN SPAIN (TSM    BSL MEELC),SP1015-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP1015-1.PDF,2018
SP1018,SPANISH LANGUAGE 1 (BESS),SP1018-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP1018-1.PDF,2018
SP1019,SPANISH LANGUAGE 1 BSLESTSM SP1019/SP1021/SP1022,X-SP1021-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-SP1021-1.PDF,2018
SP1019,SPANISH LANGUAGE 2 BSLESTSM SP1019/SP1021/SP1022,X-SP1021-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-SP1021-2,2018
SP1021,SPANISH LANGUAGE 1 BSLESTSM SP1019/SP1021/SP1022,X-SP1021-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-SP1021-1.PDF,2018
SP1021,SPANISH LANGUAGE 2 BSLESTSM SP1019/SP1021/SP1022,X-SP1021-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-SP1021-2,2018
SP1022,SPANISH LANGUAGE 1 BSLESTSM SP1019/SP1021/SP1022,X-SP1021-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-SP1021-1.PDF,2018
SP1022,SPANISH LANGUAGE 2 BSLESTSM SP1019/SP1021/SP1022,X-SP1021-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-SP1021-2,2018
SP2021,SPANISH GRAMMAR AND SYNTAX (BESS),SP2021-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP2021-1.PDF,2018
SP2022,SPANISH LANGUAGE 1 (BSL/ES/TSM),X-SP2022-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-SP2022-1.PDF,2018
SP2022,SPANISH LANGUAGE 2 (TSM/BSL/ES),X-SP2022-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-SP2022-2.PDF,2018
SP2024,SPANISH LANGUAGE 1 (BSL/ES/TSM),X-SP2022-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-SP2022-1.PDF,2018
SP2024,SPANISH LANGUAGE 2 (TSM/BSL/ES),X-SP2022-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-SP2022-2.PDF,2018
SP2026,SPANISH LANGUAGE 1 (BSL/ES/TSM),X-SP2022-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-SP2022-1.PDF,2018
SP2026,SPANISH LANGUAGE 2 (TSM/BSL/ES),X-SP2022-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/X/X-SP2022-2.PDF,2018
SP3012,SPANISH GRAMMAR AND TRANSLATION,SP3012-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP3012-1.PDF,2018
SP3013,SPANISH ORAL AND WRITING,SP3013-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP3013-1.PDF,2018
SP3014,SPANISH ORAL AND WRITING SKILLS,SP3014-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP3014-1.PDF,2018
SP4010,THE MYTHS OF TIME: SPAIN 1930-1940,SP4010-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP4010-1.PDF,2018
SP4023,BSL LANGUAGE 1,SP4023-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP4023-1.PDF,2018
SP4023,BSL LANGUAGE 2,SP4023-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP4023-2.PDF,2018
SP4031,TSM LANGUAGE 1,SP4031-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP4031-1.PDF,2018
SP4032,TSM LANGUAGE 2,SP4032-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP4032-1.PDF,2018
SP4033,THE MYTHS OF TIME 1930-1940,SP4033-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP4033-1.PDF,2018
SP4039,ES MINOR LANGUAGE 1,SP4039-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP4039-1.PDF,2018
SP4040,ES LANGUAGE 2,SP4040-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP4040-1.PDF,2018
SP4047,THE LANGUAGES OF SPAIN AND SPANISH AMERICA,SP4047-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP4047-1.PDF,2018
SP4056,CHARACTER IN THE COMEDIA,SP4056-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP4056-1.PDF,2018
SP4058,LITERATURE CINEMA METAMORPHOSES,SP4058-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SP/SP4058-1.PDF,2018
SS1720,INTRODUCTION TO SOCIAL WORK,SS1720-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SS/SS1720-2.PDF,2018
SS1765,SOCIAL POLICY CONCEPTS / THE IRISH WELFARE STATE,SS1765-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SS/SS1765-2.PDF,2018
SS3730,SOCIAL WORK PRACTICE,SS3730-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SS/SS3730-1.PDF,2018
SS4700,PERSPECTIVES ON  SOCIAL WORK,SS4700-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SS/SS4700-1.PDF,2018
SS4710,SOCIAL WORK AND SOCIAL SYSTEMS,SS4710-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SS/SS4710-1.PDF,2018
SS4722,POVERTY INEQUALITY & REDISTRIBUTION,SS4722-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SS/SS4722-2.PDF,2018
SS4740,SOCIAL WORK AND MENTAL HEALTH,SS4740-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SS/SS4740-1.PDF,2018
SS4999,BSS: GENERAL PAPER,SS4999-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SS/SS4999-1.PDF,2018
SS7012,SOCIAL WORK THEORY FOR PRACTICE,SS7012-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SS/SS7012-1.PDF,2018
SS7016,Foundations for Social Work across the lifespan,SS7016-3,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/SS/SS7016-3.PDF,2018
ST1002,STATISTICAL ANALYSIS I,ST1002-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST1002-1.PDF,2018
ST1004,INTRODUCTION TO MANAGEMENT SCIENCE,ST1004-2,,2018
ST1251,INTRODUCTION TO STATISTICS I,ST1251-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST1251-1.PDF,2018
ST1252,INTRODUCTION TO STATISTICS II,ST1252-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST1252-1.PDF,2018
ST2004,ST2004 APPLIED PROBABILITY I,ST2004-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST2004-1.PDF,2018
ST2005,ST2005 APPLIED PROBABILITY II,ST2005-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST2005-2.PDF,2018
ST2006,ST2006 MANAGEMENT SCIENCE METHODS,ST2006-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST2006-2.PDF,2018
ST2351,PROBABILITY AND THEORETICAL STATISTICS I,ST2351-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST2351-1.PDF,2018
ST3005,ST3005 INFORMATION SYSTEMS,ST3005-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST3005-1.PDF,2018
ST3009,STATISTICAL METHODS FOR COMPUTER    SCIENCE,ST3009-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST3009-2.PDF,2018
ST3011,MLA,ST3011-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST3011-1.PDF,2018
ST3451,APPLIED LINEAR STATISTICAL METHODS I,ST3451-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST3451-1.PDF,2018
ST3453,STOCHASTIC MODELS IN SPACE AND TIME I,ST3453-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST3453-1.PDF,2018
ST3455,MODERN  STATISTICAL METHODS I,ST3455-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST3455-2.PDF,2018
ST3456,MODERN  STATISTICAL METHODS II,ST3456-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST3456-1.PDF,2018
ST3457,STATISTICAL INFERENCE I,ST3457-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST3457-1.PDF,2018
ST3458,STATISTICAL INFERENCE II,ST3458-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST3458-1.PDF,2018
ST4003,DATA ANALYTICS,ST4003-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST4003-1.PDF,2018
ST4005,DECISION ANALYSIS,ST4005-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST4005-1.PDF,2018
ST4500,STRATEGIC INFORMATION SYSTEMS,ST4500-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST4500-2.PDF,2018
ST7001,BASE MODULE,ST7001-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST7001-1.PDF,2018
ST7002,INTRODUCTION TO REGRESSION,ST7002-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST7002-1.PDF,2018
ST7003,DESIGN AND ANALYSIS OF EXPERIMENTS,ST7003-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ST/ST7003-1.PDF,2018
WS3410,ART GENDER & THE BODY IN MEDIEVAL AND    RENAISSANCE,WS3410-2,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/WS/WS3410-2.PDF,2018
WS3410,ART GENDER AND THE BODY IN MEDIEVAL AND RENAISSAN,WS3410-3,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/WS/WS3410-3.PDF,2018
ZO3000,MARINE BIOLOGY,ZO3000-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ZO/ZO3000-1.PDF,2018
ZO3003,ANIMAL DIVERSITY,ZO3003-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ZO/ZO3003-1.PDF,2018
ZO3010,FUNDAMENTALS OF ECOLOGY,ZO3010-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ZO/ZO3010-1.PDF,2018
ZO3020,BEHAVIOURAL ECOLOGY,ZO3020-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ZO/ZO3020-1.PDF,2018
ZO3030,PARASITOLOGY,ZO3030-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ZO/ZO3030-1.PDF,2018
ZO3040,COMPARATIVE PHYSIOLOGY,ZO3040-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ZO/ZO3040-1.PDF,2018
ZO3050,DEVELOPMENTAL BIOLOGY,ZO3050-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ZO/ZO3050-1.PDF,2018
ZO3085,WILDLIFE BIOLOGY,ZO3085-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ZO/ZO3085-1.PDF,2018
ZO4012,ADVANCES IN PARASITOLOGY,ZO4012-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ZO/ZO4012-1.PDF,2018
ZO4013,CONSERVATION AND WILDLIFE MANAGEMENT,ZO4013-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ZO/ZO4013-1.PDF,2018
ZO4015,EVOLUTION,ZO4015-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ZO/ZO4015-1.PDF,2018
ZO4017,TROPICAL ECOLOGY,ZO4017-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ZO/ZO4017-1.PDF,2018
ZO4020,GENERAL ZOOLOGY - PAPER 1,ZO4020-1,https://www.tcd.ie/academicregistry/exams/assets/local/past-papers2018/ZO/ZO4020-1.PDF,2018
ZO4020,GENERAL ZOOLOGY - PAPER 2,ZO4020-2,,2018
